driver_id,miles_driven,vehicle_type,driver_safety_score,date_latest_delivery,date_first_delivery,date_of_birth,date_of_loss,claim_closed_ind,incurred_loss_bodily_injury,incurred_legal_expenses
5958,"19,197",sedan,2.26,4/20/2022,12/20/2019,5/20/1995,4/19/2022 21:51:00,1,"$92,854.00","$11,894.17"
5959,"20,380",,2.26,11/14/2021,7/14/2020,12/14/1995,11/14/2021 1:01:00,1,"$39,790.00","$4,382.18"
5960,"2,652",electric vehicle,3.65,6/27/2024,2/27/2024,8/27/1988,,,,
5961,"25,808",bicycle,3.26,11/4/2023,1/4/2020,1/4/1988,,,,
5962,"10,236",sedan,5.00,7/1/2024,5/1/2022,3/1/1968,,,,
5963,"4,001",motorcycle,3.79,9/21/2023,1/21/2022,3/21/1985,,,,
5964,"14,456",bicycle,4.41,5/4/2024,12/4/2021,12/4/1978,,,,
5965,"3,845",truck,1.40,7/1/2024,2/1/2022,9/1/2001,,,,
5966,890,bicycle,2.57,6/24/2024,12/24/2023,5/24/1997,,,,
5967,"6,401",bicycle,3.87,4/3/2023,11/3/2022,4/3/1985,,,,
5968,"12,931",motorcycle,4.50,6/17/2024,4/17/2023,6/17/1979,,,,
5969,"1,275",truck,4.69,7/1/2024,1/1/2024,3/1/1978,,,,
5970,"31,123",motorcycle,3.32,3/10/2024,1/10/2022,7/10/1989,3/10/2024 7:17:00,0,"$4,187.00",$166.23
5971,"18,415",motorcycle,5.00,5/18/2024,4/18/2022,10/18/1962,,,,
5972,"19,153",bicycle,2.48,12/21/2022,3/21/2021,4/21/1995,12/21/2022 8:18:00,1,"$57,235.00","$8,598.51"
5973,"1,024",motorcycle,3.65,12/10/2022,4/10/2022,10/10/1986,,,,
5974,"15,340",sedan,3.72,1/16/2024,2/16/2022,12/16/1985,,,,
5975,"5,389",bicycle,5.00,5/7/2023,8/7/2021,4/7/1958,,,,
5976,"1,578",truck,2.11,7/1/2024,4/1/2024,8/1/2000,,,,
5977,"2,624",bicycle,4.13,7/1/2024,9/1/2023,7/1/1983,,,,
5978,"34,499",motorcycle,2.70,11/7/2023,7/7/2021,1/7/1994,11/6/2023 21:52:00,0,"$25,000.00","$5,437.36"
5979,"27,493",sedan,1.59,2/19/2023,12/19/2020,10/19/1999,2/19/2023 8:20:00,1,"$54,081.00","$4,342.20"
5980,"32,216",motorcycle,4.08,6/13/2023,12/13/2020,4/13/1981,,,,
5981,"6,445",electric vehicle,5.00,6/25/2024,3/25/2023,2/25/1961,,,,
5982,"17,294",motorcycle,4.85,3/3/2024,11/3/2022,6/3/1975,,,,
5983,4,sedan,5.00,6/5/2024,6/5/2021,5/5/1965,,,,
5984,"13,912",electric vehicle,4.60,6/29/2024,8/29/2023,9/29/1978,,,,
5985,"22,644",truck,4.17,1/13/2024,9/13/2021,2/13/1981,,,,
5986,"17,209",electric vehicle,2.48,1/25/2024,3/25/2023,3/25/1997,1/24/2024 12:30:00,0,"$4,133.00",$111.88
5987,"20,629",,1.62,12/11/2021,12/11/2018,9/11/1997,12/10/2021 16:40:00,1,"$43,153.00","$6,746.70"
5988,"1,043",motorcycle,3.41,7/1/2024,1/1/2024,10/1/1990,,,,
5989,"20,025",electric vehicle,2.84,7/18/2023,9/18/2021,2/18/1993,7/18/2023 10:25:00,0,"$25,000.00","$2,119.08"
5990,"14,932",motorcycle,5.00,7/6/2023,11/6/2019,10/6/1944,,,,
5991,"8,637",sedan,5.00,3/2/2023,8/2/2021,1/2/1956,,,,
5992,"2,205",sedan,5.00,5/31/2023,1/31/2023,6/30/1954,,,,
5993,"32,661",bicycle,4.11,5/2/2024,8/2/2021,9/2/1981,,,,
5994,"18,174",motorcycle,3.03,5/31/2024,6/30/2021,6/30/1991,,,,
5995,"32,944",sedan,4.41,8/7/2023,7/7/2019,8/7/1976,,,,
5996,"28,258",bicycle,5.00,6/29/2024,8/29/2020,11/29/1944,,,,
5997,12,bicycle,5.00,3/3/2024,2/3/2024,3/3/1957,,,,
5998,418,motorcycle,4.80,12/17/2023,12/17/2020,12/17/1973,,,,
5999,"11,410",electric vehicle,5.00,6/28/2024,11/28/2022,8/28/1965,,,,
6000,"8,899",sedan,5.00,7/1/2024,9/1/2022,9/1/1954,,,,
6001,"2,391",motorcycle,5.00,7/1/2024,2/1/2024,2/1/1966,,,,
6002,"1,484",bicycle,3.16,4/19/2024,2/19/2024,1/19/1993,,,,
6003,"73,609",motorcycle,5.00,1/15/2023,7/15/2019,8/15/1961,1/15/2023 10:23:00,1,"$10,363.00",$224.45
6004,"13,002",bicycle,3.23,6/25/2024,11/25/2022,2/25/1991,,,,
6005,"5,618",sedan,5.00,7/1/2024,7/1/2023,8/1/1971,,,,
6006,"9,165",truck,4.41,7/3/2023,9/3/2022,9/3/1979,,,,
6007,"6,620",sedan,5.00,1/26/2024,9/26/2023,,,,,
6008,499,bicycle,5.00,6/2/2024,5/2/2024,7/2/1961,,,,
6009,"5,783",sedan,2.20,8/4/2022,7/4/2019,4/4/1995,,,,
6010,"11,886",motorcycle,0.92,3/10/2024,2/10/2023,1/10/2004,3/10/2024 4:09:00,0,"$4,498.00",$180.89
6011,"11,992",sedan,3.31,7/27/2023,4/27/2021,11/27/1988,,,,
6012,"23,414",sedan,5.00,6/9/2024,4/9/2022,4/9/1946,,,,
6013,"5,961",sedan,2.69,2/21/2024,10/21/2022,5/21/1995,,,,
6014,435,motorcycle,5.00,2/7/2024,10/7/2023,1/7/1950,,,,
6015,"6,526",sedan,4.92,4/8/2024,6/8/2023,,,,,
6016,"5,810",sedan,5.00,12/18/2022,12/18/2021,11/18/1947,,,,
6017,"27,950",sedan,5.00,11/20/2022,6/20/2019,10/20/1944,,,,
6018,"45,130",bicycle,3.47,10/31/2023,2/29/2020,4/29/1986,10/30/2023 22:53:00,0,"$8,693.00",$156.13
6019,"3,809",sedan,5.00,5/11/2024,9/11/2022,2/11/1968,,,,
6020,"6,883",electric vehicle,2.68,7/1/2024,12/1/2023,8/1/1996,,,,
6021,"18,047",motorcycle,5.00,6/26/2023,11/26/2020,6/26/1971,,,,
6022,451,electric vehicle,5.00,6/16/2024,3/16/2024,8/16/1974,,,,
6023,"17,180",motorcycle,2.35,12/18/2023,9/18/2020,8/18/1995,12/17/2023 13:33:00,0,"$4,931.00",$206.93
6024,"7,454",motorcycle,4.06,7/1/2024,6/1/2022,1/1/1983,,,,
6025,"14,827",electric vehicle,5.00,5/20/2024,4/20/2023,4/20/1969,,,,
6026,"6,164",sedan,4.62,1/30/2023,11/30/2021,10/30/1976,,,,
6027,"2,237",sedan,2.95,7/1/2024,9/1/2023,5/1/1994,,,,
6028,"14,653",sedan,2.14,7/21/2023,2/21/2022,4/21/1998,7/21/2023 3:06:00,1,"$9,761.00",$214.29
6029,"29,716",truck,1.80,3/16/2022,4/16/2018,3/16/1996,3/15/2022 23:56:00,1,"$21,226.00",$397.07
6030,"11,719",motorcycle,1.66,8/29/2023,12/29/2020,6/29/1999,8/29/2023 2:04:00,1,"$28,305.00","$1,843.91"
6031,"2,549",sedan,3.65,7/20/2023,3/20/2023,9/20/1987,,,,
6032,"27,858",sedan,1.36,10/30/2023,6/30/2021,2/28/2001,10/29/2023 18:45:00,0,"$25,000.00","$2,257.12"
6033,"15,306",motorcycle,4.29,3/14/2024,6/14/2022,9/14/1980,,,,
6034,"8,236",sedan,5.00,12/31/2022,4/30/2021,2/28/1962,,,,
6035,529,sedan,5.00,7/1/2024,4/1/2024,4/1/1950,,,,
6036,"33,550",,2.81,12/17/2021,10/17/2018,6/17/1990,12/16/2021 20:49:00,1,"$56,170.00","$8,531.61"
6037,"7,759",bicycle,3.11,11/9/2023,2/9/2023,5/9/1992,,,,
6038,"10,335",motorcycle,5.00,5/5/2024,3/5/2023,6/5/1969,,,,
6039,"2,884",electric vehicle,5.00,2/19/2023,11/19/2021,11/19/1966,,,,
6040,"3,073",sedan,3.39,2/15/2023,10/15/2022,8/15/1989,,,,
6041,"28,887",sedan,4.27,6/8/2024,9/8/2022,2/8/1981,,,,
6042,"9,580",sedan,5.00,1/16/2024,6/16/2021,8/16/1968,,,,
6043,"7,625",motorcycle,5.00,3/11/2024,7/11/2023,2/11/1969,,,,
6044,"2,563",bicycle,5.00,5/21/2024,3/21/2024,10/21/1974,,,,
6045,"5,763",sedan,3.39,11/4/2023,6/4/2022,4/4/1989,,,,
6046,"8,567",truck,5.00,6/16/2024,1/16/2023,3/16/1965,,,,
6047,"16,575",sedan,1.55,7/9/2022,10/9/2020,10/9/1999,7/8/2022 21:52:00,1,"$99,578.00","$12,266.52"
6048,"12,018",sedan,1.13,4/7/2024,9/7/2022,2/7/2003,4/6/2024 21:51:00,0,"$11,968.00",$327.77
6049,"43,110",sedan,5.00,4/10/2024,10/10/2020,5/10/1949,,,,
6050,"5,469",electric vehicle,3.83,3/21/2023,1/21/2022,10/21/1984,,,,
6051,"59,182",bicycle,5.00,4/18/2022,9/18/2018,11/18/1967,4/18/2022 8:18:00,1,"$51,983.00","$7,669.29"
6052,"25,449",bicycle,2.45,8/23/2023,1/23/2021,4/23/1995,8/23/2023 1:02:00,1,"$31,272.00","$3,798.51"
6053,"8,190",electric vehicle,2.12,5/22/2024,11/22/2023,2/22/2000,,,,
6054,"52,222",motorcycle,4.95,6/2/2022,10/2/2018,4/2/1970,6/1/2022 21:51:00,1,"$17,667.00",$506.96
6055,251,bicycle,4.65,5/7/2024,4/7/2024,11/7/1978,,,,
6056,"1,407",bicycle,3.05,8/21/2022,7/21/2020,4/21/1990,,,,
6057,"44,706",electric vehicle,4.54,6/27/2024,6/27/2021,3/27/1977,,,,
6058,"39,661",truck,3.70,3/29/2023,9/29/2020,10/29/1984,3/29/2023 11:27:00,1,"$9,465.00",$228.26
6059,"12,275",,1.05,7/7/2021,3/7/2020,11/7/2000,7/6/2021 20:50:00,1,"$71,333.00","$12,236.79"
6060,"6,914",bicycle,5.00,8/18/2023,12/18/2019,,,,,
6061,"9,152",electric vehicle,0.74,2/17/2023,6/17/2022,10/17/2003,2/16/2023 16:40:00,1,"$11,158.00",$158.40
6062,"6,129",sedan,0.95,4/7/2022,7/7/2021,6/7/2002,4/7/2022 11:27:00,1,"$70,692.00","$8,333.95"
6063,"43,986",,2.06,8/10/2021,8/10/2019,3/10/1996,8/9/2021 23:56:00,1,"$82,086.00","$24,343.47"
6064,"5,925",bicycle,5.00,6/22/2024,,12/22/1953,,,,
6065,"51,682",motorcycle,4.29,1/11/2024,3/11/2020,,1/11/2024 7:16:00,0,"$3,643.00",$69.69
6066,"20,540",motorcycle,5.00,4/15/2024,5/15/2020,8/15/1943,,,,
6067,"2,785",truck,4.94,3/3/2024,4/3/2023,12/3/1974,,,,
6068,"5,187",electric vehicle,5.00,5/29/2024,1/29/2023,9/29/1970,,,,
6069,"3,198",electric vehicle,2.26,6/23/2024,5/23/2023,10/23/1998,,,,
6070,"9,598",electric vehicle,2.65,7/1/2024,7/1/2022,5/1/1995,,,,
6071,"7,473",sedan,5.00,11/24/2022,4/24/2021,4/24/1964,,,,
6072,"7,925",truck,1.12,5/4/2023,10/4/2021,3/4/2002,5/3/2023 17:43:00,1,"$11,122.00",$267.59
6073,"5,701",bicycle,2.59,12/24/2022,11/24/2021,2/24/1995,,,,
6074,"1,491",sedan,2.88,5/16/2024,10/16/2023,11/16/1994,,,,
6075,"18,724",sedan,5.00,6/9/2024,9/9/2022,10/9/1957,,,,
6076,"63,362",truck,1.95,9/22/2023,12/22/2020,2/22/1998,9/21/2023 15:36:00,1,"$8,825.00",$355.03
6077,"5,574",sedan,0.73,4/4/2023,8/4/2022,12/4/2003,4/3/2023 18:45:00,1,"$12,863.00",$310.51
6078,"28,779",sedan,5.00,4/22/2024,9/22/2022,11/22/1958,,,,
6079,"9,306",electric vehicle,3.90,5/28/2024,6/28/2023,7/28/1985,,,,
6080,"22,360",motorcycle,5.00,7/1/2024,7/1/2022,2/1/1950,,,,
6081,"4,586",motorcycle,2.84,6/27/2024,10/27/2023,3/27/1995,,,,
6082,"6,681",bicycle,4.33,5/29/2024,5/29/2022,3/29/1980,,,,
6083,685,motorcycle,4.24,12/9/2023,11/9/2023,7/9/1982,,,,
6084,"5,192",truck,3.12,7/1/2024,2/1/2024,4/1/1993,,,,
6085,"25,981",bicycle,5.00,7/1/2024,6/1/2021,7/1/1954,,,,
6086,"9,963",sedan,2.05,4/2/2022,6/2/2021,2/2/1998,4/2/2022 2:03:00,1,"$11,225.00",$228.81
6087,796,electric vehicle,3.61,4/8/2024,12/8/2021,10/8/1986,,,,
6088,"2,067",bicycle,4.26,2/24/2024,5/24/2022,12/24/1980,,,,
6089,"20,662",sedan,4.71,2/25/2024,6/25/2022,5/25/1976,,,,
6090,"5,408",sedan,3.90,4/25/2024,12/25/2022,2/25/1985,,,,
6091,"10,900",sedan,5.00,10/2/2022,11/2/2021,7/2/1954,,,,
6092,"4,044",bicycle,5.00,6/30/2024,3/30/2024,5/30/1970,,,,
6093,"12,153",sedan,5.00,5/6/2024,6/6/2023,2/6/1957,,,,
6094,"41,533",sedan,5.00,6/14/2024,4/14/2022,11/14/1962,,,,
6095,"49,076",sedan,5.00,10/22/2023,4/22/2020,5/22/1968,,,,
6096,"37,440",truck,5.00,6/1/2023,3/1/2021,7/1/1955,,,,
6097,"5,348",sedan,0.56,2/15/2023,9/15/2022,4/15/2004,2/15/2023 6:14:00,1,"$62,999.00","$8,243.40"
6098,102,motorcycle,5.00,12/19/2022,8/19/2022,12/19/1954,,,,
6099,"33,820",,3.68,12/6/2021,12/6/2019,3/6/1984,12/6/2021 2:05:00,1,"$7,842.00",$83.57
6100,"6,788",bicycle,5.00,6/29/2024,2/28/2023,2/28/1972,,,,
6101,771,sedan,2.30,4/24/2023,3/24/2023,5/24/1998,,,,
6102,918,sedan,3.81,12/22/2023,9/22/2023,8/22/1986,,,,
6103,"8,334",truck,2.63,7/1/2024,12/1/2022,12/1/1995,,,,
6104,"5,481",bicycle,3.14,3/10/2024,,12/10/1990,,,,
6105,"22,310",motorcycle,2.66,6/26/2023,6/26/2021,4/26/1994,6/26/2023 4:09:00,0,"$25,000.00","$2,112.33"
6106,"47,073",motorcycle,4.23,4/1/2024,1/1/2021,11/1/1979,4/1/2024 4:09:00,0,"$20,498.00","$4,295.35"
6107,"7,816",motorcycle,5.00,6/12/2024,11/12/2022,7/12/1967,,,,
6108,"21,649",sedan,5.00,7/1/2024,12/1/2020,11/1/1952,,,,
6109,"38,061",electric vehicle,4.86,6/4/2024,10/4/2021,3/4/1974,,,,
6110,"62,661",sedan,3.26,8/26/2022,1/26/2019,2/26/1987,8/26/2022 4:10:00,0,"$13,140.00",$476.46
6111,"13,409",motorcycle,5.00,6/27/2024,8/27/2023,3/27/1946,,,,
6112,"9,649",sedan,2.78,5/30/2024,12/30/2022,11/30/1994,,,,
6113,"14,638",motorcycle,5.00,7/1/2024,11/1/2022,3/1/1972,,,,
6114,"3,474",electric vehicle,3.96,3/30/2024,2/28/2023,8/28/1984,,,,
6115,"3,318",bicycle,2.28,5/26/2024,6/26/2021,10/26/1996,,,,
6116,978,bicycle,0.27,6/3/2024,5/3/2024,4/3/2006,6/3/2024 11:26:00,0,"$25,000.00","$2,923.21"
6117,"27,469",sedan,2.50,5/6/2024,5/6/2022,3/6/1996,5/6/2024 6:14:00,0,"$4,772.00",$115.08
6118,"2,227",bicycle,5.00,6/12/2024,2/12/2024,10/12/1961,,,,
6119,"11,568",electric vehicle,1.69,6/8/2024,3/8/2022,8/8/2000,6/7/2024 23:56:00,0,"$25,000.00","$1,684.08"
6120,"10,077",motorcycle,5.00,5/31/2024,11/30/2022,1/30/1947,,,,
6121,"38,288",sedan,4.63,1/9/2024,11/9/2020,9/9/1975,,,,
6122,"12,268",bicycle,2.09,5/24/2022,6/24/2021,11/24/1997,5/23/2022 22:54:00,1,"$20,546.00",$467.29
6123,"19,714",sedan,4.15,8/11/2023,11/11/2021,7/11/1981,,,,
6124,"15,072",truck,5.00,6/28/2024,7/28/2022,2/28/1947,,,,
6125,"25,027",sedan,5.00,10/29/2023,11/29/2020,8/29/1963,,,,
6126,"2,953",bicycle,5.00,6/26/2024,11/26/2022,8/26/1973,,,,
6127,"18,197",sedan,3.76,6/26/2024,2/26/2021,8/26/1984,,,,
6128,"38,681",sedan,2.18,1/28/2024,12/28/2021,11/28/1997,1/27/2024 23:57:00,0,"$25,000.00","$2,090.58"
6129,"15,558",bicycle,5.00,10/4/2022,11/4/2020,6/4/1946,,,,
6130,"49,022",sedan,4.13,11/11/2022,12/11/2018,10/11/1978,11/10/2022 21:51:00,1,"$15,541.00",$616.09
6131,"31,052",electric vehicle,1.55,6/12/2024,6/12/2021,6/12/2000,6/12/2024 9:22:00,0,"$6,166.00",$96.26
6132,"1,278",motorcycle,5.00,7/1/2024,1/1/2023,5/1/1951,,,,
6133,"8,136",sedan,5.00,9/16/2022,8/16/2020,12/16/1952,,,,
6134,"17,556",bicycle,5.00,4/20/2023,4/20/2022,3/20/1973,,,,
6135,"2,270",motorcycle,5.00,7/1/2024,4/1/2024,1/1/1974,,,,
6136,"35,893",sedan,2.64,1/8/2022,7/8/2018,7/8/1991,1/8/2022 11:26:00,1,"$40,269.00","$3,702.96"
6137,"14,579",sedan,4.75,4/19/2024,1/19/2021,7/19/1974,,,,
6138,"41,582",,4.20,12/28/2021,1/28/2019,3/28/1978,12/27/2021 20:49:00,1,"$12,195.00",$148.39
6139,"14,908",,1.37,7/6/2021,3/6/2019,11/6/1998,7/5/2021 18:44:00,1,"$50,735.00","$10,234.86"
6140,"14,633",sedan,4.23,7/1/2024,5/1/2021,3/1/1980,,,,
6141,"1,254",electric vehicle,3.70,8/14/2023,3/14/2023,3/14/1987,,,,
6142,"1,521",truck,2.80,8/14/2023,5/14/2023,2/14/1995,,,,
6143,"5,321",truck,3.35,5/12/2024,3/12/2023,6/12/1990,,,,
6144,"6,528",electric vehicle,5.00,6/19/2024,12/19/2022,5/19/1951,,,,
6145,"4,944",electric vehicle,2.38,6/28/2024,5/28/2023,1/28/1998,,,,
6146,"4,548",truck,5.00,6/17/2024,11/17/2023,12/17/1951,,,,
6147,"13,010",bicycle,2.74,6/23/2024,4/23/2022,6/23/1994,,,,
6148,"17,186",truck,5.00,6/24/2024,3/24/2022,6/24/1955,,,,
6149,"25,595",sedan,2.85,3/19/2022,2/19/2019,7/19/1990,3/18/2022 22:55:00,1,"$86,583.00","$7,125.75"
6150,"2,150",bicycle,3.09,7/1/2024,3/1/2024,8/1/1993,,,,
6151,"23,326",sedan,3.30,5/22/2024,9/22/2021,5/22/1989,,,,
6152,"24,206",sedan,2.97,4/3/2024,1/3/2021,6/3/1991,4/2/2024 17:41:00,0,"$5,283.00",$315.10
6153,"53,910",sedan,1.76,10/22/2023,8/22/2020,9/22/1998,10/22/2023 9:22:00,1,"$29,009.00","$5,515.29"
6154,"13,898",electric vehicle,3.17,6/30/2024,10/30/2022,7/30/1991,,,,
6155,"25,627",motorcycle,3.34,6/28/2024,2/28/2022,5/28/1989,,,,
6156,"34,246",sedan,5.00,7/1/2024,11/1/2020,,,,,
6157,"7,020",sedan,4.37,7/1/2024,2/1/2023,7/1/1980,,,,
6158,"30,199",sedan,5.00,2/8/2024,8/8/2021,2/8/1949,,,,
6159,"1,233",sedan,5.00,6/27/2024,5/27/2024,10/27/1970,,,,
6160,"11,960",motorcycle,1.82,5/4/2022,9/4/2020,7/4/1998,5/4/2022 4:10:00,1,"$10,509.00",$265.29
6161,"22,325",bicycle,3.63,11/29/2023,12/29/2021,8/29/1986,,,,
6162,"8,974",truck,5.00,5/27/2024,11/27/2021,5/27/1966,,,,
6163,991,motorcycle,3.79,1/6/2024,11/6/2023,12/6/1986,,,,
6164,"45,087",sedan,2.78,11/28/2022,8/28/2020,7/28/1992,11/27/2022 21:52:00,1,"$20,423.00",$351.47
6165,"7,435",electric vehicle,2.22,6/30/2024,12/30/2023,8/30/1999,,,,
6166,346,sedan,5.00,6/26/2024,5/26/2024,8/26/1973,,,,
6167,"18,540",sedan,4.09,3/6/2024,8/6/2021,10/6/1981,,,,
6168,"7,482",electric vehicle,0.76,7/27/2022,11/27/2021,3/27/2003,7/26/2022 17:42:00,1,"$72,715.00","$18,716.18"
6169,"22,452",truck,4.99,8/25/2023,8/25/2021,10/25/1972,,,,
6170,"4,516",motorcycle,5.00,12/10/2023,6/10/2020,6/10/1951,,,,
6171,"2,911",truck,2.10,5/17/2024,7/17/2023,11/17/1999,,,,
6172,"1,407",sedan,5.00,6/29/2024,4/29/2024,4/29/1973,,,,
6173,"4,182",truck,2.33,11/9/2023,6/9/2023,6/9/1998,,,,
6174,"3,858",truck,1.70,2/17/2024,9/17/2022,1/17/2001,,,,
6175,"6,987",sedan,2.78,6/26/2023,12/26/2020,11/26/1992,,,,
6176,953,bicycle,5.00,6/26/2024,4/26/2024,6/26/1949,,,,
6177,"5,831",motorcycle,4.33,6/28/2024,12/28/2021,10/28/1979,,,,
6178,"5,566",truck,5.00,7/1/2024,6/1/2023,1/1/1962,,,,
6179,"6,078",bicycle,4.38,7/1/2024,8/1/2023,12/1/1980,,,,
6180,"2,941",motorcycle,5.00,6/12/2024,1/12/2024,8/12/1962,,,,
6181,"25,079",bicycle,1.49,7/12/2022,10/12/2019,1/12/1999,7/11/2022 18:44:00,1,"$11,056.00",$157.26
6182,"4,695",electric vehicle,4.34,2/16/2024,5/16/2023,1/16/1981,,,,
6183,"4,156",sedan,4.32,10/31/2023,9/30/2019,8/30/1977,,,,
6184,"21,801",,1.00,11/8/2021,8/8/2020,5/8/2001,11/7/2021 14:33:00,1,"$67,354.00","$9,303.27"
6185,"10,097",bicycle,3.70,6/27/2024,12/27/2023,1/27/1988,,,,
6186,"15,918",electric vehicle,5.00,6/30/2024,9/30/2021,7/30/1963,,,,
6187,"30,902",motorcycle,1.10,5/14/2024,11/14/2022,5/14/2003,5/13/2024 23:57:00,0,"$25,000.00","$3,656.28"
6188,"32,403",truck,3.42,4/19/2023,9/19/2019,5/19/1986,4/18/2023 22:54:00,1,"$106,198.00","$17,183.53"
6189,"13,229",bicycle,1.17,8/20/2023,12/20/2021,4/20/2002,8/20/2023 6:13:00,0,"$11,511.00",$115.66
6190,"13,350",bicycle,3.35,6/24/2024,4/24/2023,6/24/1990,,,,
6191,"10,358",bicycle,5.00,7/1/2024,6/1/2023,3/1/1959,,,,
6192,"27,903",sedan,4.58,6/30/2024,10/30/2020,1/30/1976,,,,
6193,"40,847",motorcycle,1.67,5/19/2023,3/19/2020,9/19/1998,5/19/2023 6:14:00,1,"$31,724.00","$2,991.82"
6194,267,truck,3.21,5/27/2024,4/27/2024,9/27/1992,,,,
6195,"39,969",motorcycle,4.04,3/22/2022,5/22/2020,2/22/1981,3/21/2022 15:36:00,1,"$8,666.00",$202.73
6196,"15,788",,2.56,12/8/2021,7/8/2018,12/8/1991,12/7/2021 20:49:00,1,"$13,463.00",$312.21
6197,"25,496",sedan,3.68,7/1/2024,3/1/2021,6/1/1985,,,,
6198,"23,450",bicycle,4.07,3/6/2024,6/6/2021,11/6/1981,,,,
6199,"1,134",bicycle,3.81,6/14/2024,1/14/2022,1/14/1985,,,,
6200,772,motorcycle,5.00,5/29/2023,4/29/2023,2/28/1951,,,,
6201,"8,250",sedan,3.76,6/5/2024,9/5/2022,2/5/1986,,,,
6202,"25,170",electric vehicle,1.79,1/29/2023,1/29/2019,12/29/1996,1/28/2023 21:51:00,1,"$81,124.00","$11,168.77"
6203,"1,507",motorcycle,5.00,7/1/2024,5/1/2024,4/1/1963,,,,
6204,706,truck,0.19,3/9/2023,2/9/2023,1/9/2005,3/8/2023 18:45:00,1,"$15,754.00",$637.39
6205,"7,237",truck,5.00,7/1/2024,2/1/2022,11/1/1946,,,,
6206,"4,698",motorcycle,5.00,7/1/2024,7/1/2020,8/1/1953,,,,
6207,"13,264",sedan,3.35,1/16/2024,10/16/2021,12/16/1988,,,,
6208,"47,449",sedan,5.00,1/12/2024,5/12/2021,3/12/1964,,,,
6209,"1,528",sedan,5.00,3/21/2023,11/21/2022,1/21/1948,,,,
6210,"19,594",sedan,5.00,11/17/2022,4/17/2019,12/17/1958,,,,
6211,"11,314",motorcycle,5.00,7/1/2024,6/1/2021,1/1/1955,,,,
6212,"14,674",motorcycle,2.82,6/6/2023,1/6/2022,8/6/1993,,,,
6213,"7,198",motorcycle,3.15,6/28/2024,10/28/2023,9/28/1992,,,,
6214,"19,576",motorcycle,5.00,9/14/2023,7/14/2020,2/14/1963,,,,
6215,"48,001",sedan,3.89,11/25/2022,1/25/2019,4/25/1981,11/24/2022 13:31:00,1,"$9,625.00",$103.92
6216,"29,359",,2.37,7/25/2021,3/25/2019,12/25/1993,7/24/2021 20:50:00,1,"$15,109.00",$308.84
6217,"12,087",electric vehicle,3.33,6/30/2024,1/30/2023,6/30/1990,,,,
6218,420,sedan,2.16,2/25/2024,11/25/2023,11/25/1999,,,,
6219,"29,461",electric vehicle,5.00,7/1/2024,10/1/2021,7/1/1952,,,,
6220,"38,582",bicycle,5.00,6/15/2024,8/15/2022,10/15/1953,,,,
6221,"4,735",motorcycle,4.58,9/5/2023,4/5/2023,7/5/1978,,,,
6222,"1,701",sedan,4.40,6/4/2024,2/4/2024,3/4/1981,,,,
6223,"14,909",truck,5.00,3/24/2024,5/24/2021,9/24/1956,,,,
6224,"4,136",sedan,5.00,6/30/2024,3/30/2023,8/30/1966,,,,
6225,"8,541",motorcycle,3.26,7/1/2024,8/1/2022,8/1/1990,,,,
6226,"7,195",sedan,2.39,4/2/2024,6/2/2022,1/2/1997,,,,
6227,"31,774",sedan,5.00,2/12/2024,3/12/2022,10/12/1951,,,,
6228,"27,234",sedan,1.64,3/2/2022,9/2/2019,,3/1/2022 14:34:00,1,"$55,254.00","$7,900.52"
6229,"7,845",sedan,4.84,6/26/2024,6/26/2023,2/26/1976,,,,
6230,"3,352",sedan,1.80,4/13/2024,11/13/2023,10/13/2001,,,,
6231,"5,865",sedan,5.00,9/14/2023,10/14/2020,3/14/1966,,,,
6232,"5,885",motorcycle,3.51,4/24/2024,4/24/2020,2/24/1986,,,,
6233,"27,671",bicycle,4.08,7/18/2023,1/18/2021,5/18/1981,,,,
6234,"19,061",motorcycle,5.00,5/19/2024,12/19/2020,7/19/1944,,,,
6235,"1,783",sedan,4.64,6/30/2024,5/30/2024,1/30/1979,,,,
6236,"53,699",truck,3.98,4/22/2022,5/22/2019,9/22/1980,4/21/2022 16:39:00,1,"$60,548.00","$9,839.50"
6237,"20,699",,2.05,8/10/2021,7/10/2019,3/10/1996,8/10/2021 5:12:00,1,"$35,898.00","$9,011.64"
6238,"26,490",electric vehicle,2.80,4/18/2024,3/18/2022,12/18/1993,4/18/2024 11:28:00,0,"$17,745.00","$3,012.69"
6239,"5,516",truck,3.71,7/1/2024,10/1/2023,9/1/1987,,,,
6240,"35,624",electric vehicle,3.50,7/5/2023,8/5/2020,6/5/1986,7/4/2023 14:33:00,0,"$8,122.00",$96.65
6241,"10,644",sedan,1.24,8/1/2023,11/1/2021,12/1/2001,8/1/2023 4:09:00,1,"$45,954.00","$4,913.33"
6242,"30,643",sedan,2.99,1/25/2024,4/25/2021,7/25/1991,1/24/2024 17:42:00,0,"$5,588.00",$112.82
6243,"10,649",motorcycle,2.47,4/27/2024,8/27/2021,9/27/1995,,,,
6244,"22,982",motorcycle,5.00,6/18/2024,4/18/2021,10/18/1950,,,,
6245,"10,764",electric vehicle,2.51,6/27/2024,5/27/2021,3/27/1995,,,,
6246,"24,121",sedan,2.63,4/24/2023,5/24/2020,5/24/1993,4/23/2023 23:58:00,1,"$17,619.00",$426.45
6247,"31,333",sedan,3.42,8/23/2022,12/23/2020,7/23/1987,8/23/2022 3:07:00,1,"$9,719.00",$251.00
